row	col	weight
AHSP	FAM46C	0.918916725335023
BCL11B	ITK	0.91886889553855
JAK3	SEMA4D	0.918849047649643
CD48	PTPRC	0.918809514774527
SLC25A39	GUK1	0.918773050269837
LYN	TLR8	0.918758466834844
MAP4K5	USP10	0.918718894753505
CLEC7A	CSF2RB	0.918702152902779
CTSS	PLEK	0.918539342726676
RGS19	LYN	0.918504286486304
CEP350	MIS18BP1	0.918489272507261
LAT2	NFAM1	0.918415827921988
CD2	SKAP1	0.918223384202268
IKZF1	ITGA4	0.918071907661656
NRGN	PTGS1	0.918065862734688
1-Mar	SYK	0.918065375669702
AIF1	PYCARD	0.917945709328969
NFE2	NLRP12	0.917870165213955
C16orf54	SELL	0.917765221008848
HCK	RGS19	0.917699899981961
PIK3R5	THEMIS2	0.91768375598153
NCKAP1L	PIK3AP1	0.917683159302905
CORO1A	IRF1	0.917541310913094
ESCO1	MIS18BP1	0.917541174252489
EFCAB14	ZKSCAN1	0.917538438111186
BCL11B	GPR171	0.917503428641019
ESCO1	IQGAP1	0.917422569578138
C10orf118	EEA1	0.917385001974329
FCN1	CXCR1	0.917090213622377
CORO1A	DAPP1	0.917076006514651
LEF1	TESPA1	0.91686636259787
MPZL3	VNN3	0.916793361076605
NLRP12	BIN2	0.916767513439768
NKG7	CD8A	0.916726971199272
P2RY13	TLR2	0.916608326886779
ADIPOR1	OAZ1	0.916586970615089
IQGAP1	MOB1A	0.916490167386727
CD300A	ITGAX	0.91648477802038
HCST	LCP1	0.91644844658748
ALOX5	BIN2	0.916441605484534
C1orf162	PIK3R5	0.916405974310899
PAPOLA	PRKDC	0.916388580530881
HEMGN	DCAF12	0.916367523114858
ESCO1	MBTD1	0.916350458930207
LCK	SKAP1	0.916299052940918
TNFAIP8L2	LYN	0.916191877073427
CD48	ITGA4	0.915982877310238
BCL11B	TESPA1	0.915919111832259
ARHGAP25	ARHGAP9	0.915846866864332
AOAH	RASSF5	0.915752940707771
HCK	EMR2	0.915747587537564
AIF1	RNASET2	0.915539650278246
RNASET2	SYK	0.915402474286701
TBX21	SAMD3	0.91524022416453
CCL5	DAPP1	0.915212174003187
ARHGDIB	PTPN6	0.915204547532745
C10orf118	MALAT1	0.915188741384751
ESCO1	PRRC2C	0.915142811517312
MYO1F	PREX1	0.915078659888787
MIER1	ZFR	0.914991338014784
ITGA4	ITGAL	0.914944758730173
CD53	HCLS1	0.914943564618404
MSRB1	TNFRSF10C	0.914885594356154
PDZK1IP1	TSPAN5	0.914576186652393
ACP5	PLA2G7	0.914561685666941
C1orf162	PIK3AP1	0.914340929029409
CSF2RB	TLR2	0.914296599804094
GAPVD1	IQSEC1	0.914264816623528
HCK	NFAM1	0.914245441507189
FCRL2	MS4A1	0.91409725250369
ARHGAP4	ARRB2	0.914073705067915
RGS10	DAPP1	0.914059405011605
C1QC	C1QB	0.914034056105456
GPR18	ITK	0.913997303493235
GZMB	GNLY	0.913986300765674
GUK1	PCGF5	0.913922288893256
LCP1	LPXN	0.913823892142094
DOCK2	PIK3R5	0.91373704951978
LYN	SECTM1	0.913609046746904
CD300A	RPS6KA1	0.913526900986894
EFHD2	PIK3R5	0.913462578403058
CEP350	MALAT1	0.913454954203607
CCL5	RGS18	0.913414976038595
AMICA1	CD1D	0.913368703338018
AMICA1	PREX1	0.913352481611101
AIF1	MPEG1	0.913336219088531
SLC25A39	PDZK1IP1	0.913320118666409
BCL11B	IPCEF1	0.913275481583174
DOCK2	C1orf162	0.9132155112175
RGS10	PRKCB	0.913199567609101
DDX6	TPM4	0.913038366560124
IRF1	LYN	0.913019650231659
ARHGAP21	EIF4G1	0.912944241145567
HCK	SECTM1	0.912936686553387
LPAR2	ATG16L2	0.912931512232814
S100P	TMEM154	0.9129256903083
GMPR	R3HDM4	0.912813567430256
HEMGN	PIP4K2A	0.912595979540651
TCERG1	ZFR	0.912444945325665
GMPR	FAM46C	0.912439876656599
PTPRCAP	CD2	0.912414170893666
VAMP8	PIK3AP1	0.912349448232323
ARHGAP21	ATRX	0.912290730675557
DEF6	TBC1D10C	0.912262275051866
TUBB1	MAP3K7CL	0.912258324575638
LYN	PTAFR	0.912226943275441
ESCO1	TPR	0.912151241760867
BIN2	CCR2	0.912060080954569
TMEM71	VNN3	0.911894805058886
CD37	SASH3	0.911864787572469
MYBL1	RASGRP1	0.911856861227332
HCLS1	THEMIS2	0.911805190931759
ARHGAP21	CDC73	0.911626697894317
BCL11B	GPR18	0.911591535319268
BIN2	CASP1	0.911526132910278
NCKAP1L	LCP1	0.911459498078937
CSF2RB	FYB	0.911429360510282
ESCO1	RORA	0.911381324649142
TREML1	PTGS1	0.91137693070431
CD3D	LEF1	0.911341029768392
ESCO1	TPM4	0.911273265416107
GZMA	IL2RB	0.911263192657184
BOD1L1	IQGAP1	0.911222347314344
FAIM3	SASH3	0.911197747225765
ARHGAP4	SASH3	0.911130070041226
CDC73	ZFR	0.91110495688449
GBP5	IRF1	0.911093178364458
IQGAP1	KIAA1033	0.911048301466073
IFI30	LAPTM5	0.910916736219796
ATG16L2	BIN2	0.910881229783164
PRRC2C	RORA	0.910860124416463
PVRIG	PLAC8	0.910843424885456
CD52	LCP1	0.910823955172881
FYB	TNFSF13B	0.910811719328675
RAB37	SEMA4D	0.910806975757177
IL2RB	CX3CR1	0.91076702646266
C10orf118	TCERG1	0.910722779948574
AMICA1	CCR2	0.910696949374392
ITGAM	PIK3AP1	0.910643419318918
DDX6	EFCAB14	0.910625263488664
RGS2	C16orf54	0.91055491199732
CD52	CD53	0.910445006838184
ARGLU1	MIER1	0.910427209766793
DEF6	FGD3	0.910397256511806
PIP4K2A	SESN3	0.910253220229032
ARGLU1	RSRC2	0.910148010931854
CASP1	MYO1F	0.910096335132177
LYL1	NFE2	0.910069268515846
AMPD2	ATG16L2	0.910056533964511
ACRBP	DAPP1	0.910047462195421
CDC40	ZKSCAN1	0.910019579266883
SLA	TNFSF13B	0.909956466960139
EVI2B	PTAFR	0.909892200829714
GPSM3	PTPN6	0.90980829863306
CMTM2	ICAM3	0.909712826001813
EMR2	NFAM1	0.909634951682001
ARHGAP30	PIK3R5	0.909626161221529
FAM46C	MKRN1	0.909598220387412
DDX6	TPR	0.909592780054728
CLEC7A	LILRB2	0.909439132389141
PADI4	CSF3R	0.909395104755073
BIN2	RAB37	0.909299609695258
ADAM8	CSF3R	0.909281597805662
SIKE1	ZKSCAN1	0.90926539333984
GZMB	KLRF1	0.909067850030701
HCST	CD53	0.908996291502545
NLRP12	FGD3	0.90896355439904
PTAFR	TLR8	0.908961670743098
NCF2	LYN	0.908940924888803
CD3D	GPR171	0.908818207342452
ACP5	ALCAM	0.908798723850755
CD247	TBX21	0.908793963590618
ARL4C	RASSF5	0.908781585559518
PTPRCAP	CD3D	0.908769806123445
VAMP8	FCER1G	0.908740083718465
RGS19	RASSF2	0.908588744696538
LYL1	FBXO7	0.908462972336398
