row	col	weight
LOC642377	GPR175	0.943118953428514
LOC100128196	LOC100133185	0.943072004295841
LOC653635	MED1	0.942700453443813
EPHA8	NOC4L	0.94245280767931
PRTN3	TRIML1	0.942051051154446
FGF23	TRIML1	0.942022718072251
LOC653635	EPHA8	0.941909470233419
TRIML1	CALN1	0.941618170683744
NSA2	TINP1	0.941316660654103
LOC653635	LOC642377	0.941100951247136
LOC100129913	SPTB	0.940875778876982
LOC646508	MED1	0.940765353496703
LOC641819	EPHA8	0.940575567565015
CALN1	SLC25A45	0.940387093163689
ZNF576	FGF23	0.94021668533318
LOC642377	MED1	0.940036471560107
LOC653635	GPR175	0.939987853728869
LOC100134273	LOC100129599	0.939789707671103
PRTN3	PSENEN	0.939730287773381
TRIML1	ZSWIM4	0.939559765069619
LOC644604	LOC389223	0.938875040655651
MGST1	CIDEC	0.938773533682795
TRIML1	LYPD3	0.938729218193277
GPR175	LOC646508	0.938315787409914
LOC653635	LOC646508	0.93813860205132
SLC25A45	ZSWIM4	0.937923882204349
LOC642377	LOC646508	0.93766530318878
TRIML1	DNA2	0.937581832229022
TRIML1	LOC646508	0.937534641218322
EPHA8	SLC25A45	0.937425465335728
LOC441377	LOC645979	0.937242689275968
LOC644191	RPS26	0.936740520051108
LOC641768	LOC645979	0.936722418269532
S100A8	CSF3R	0.93646898056213
SLC25A45	ACTRT1	0.936237721957237
LOC653034	TRIML1	0.935941931390298
SLC16A2	EPHA8	0.935917960291854
LOC653635	ACTRT1	0.935569420951723
LOC653720	LOC100134420	0.935477098434944
LOC641819	ACTRT1	0.93533753465544
CALN1	LOC727899	0.935233995168399
ACTRT1	ZSWIM4	0.934460166227984
FGF23	LOC100134420	0.934051916755063
HBB	HBA2	0.93402669824994
LOC641819	ITGA7	0.933425692504714
ZNF576	TREX1	0.933400612499263
GGT7	GGTL3	0.932946952749369
GPSM2	CLCC1	0.932696363951548
LOC653720	LOC100132652	0.932376938297369
LYPD3	ZSWIM4	0.932200348353085
LOC644604	EEF1A1	0.932143349098953
TRIML1	LOC100132652	0.931927373235689
GSTT2B	GSTT2	0.931862757077631
SLC16A2	SLC25A45	0.931806319009288
TRIML1	LOC644686	0.93173830996387
PSENEN	TREX1	0.931562034959747
LYPD3	DNA2	0.931348093183793
TINP1	LOC100128196	0.930883552906815
EPHA8	ACTRT1	0.930791175510772
ITGA7	NOC4L	0.930480701274588
HBA1	HBA2	0.929557939538831
FGF23	LOC100130623	0.92901472098058
CALN1	C14orf174	0.92900191141723
DPYSL5	GPR175	0.928592890428497
TRIML1	STX10	0.928403656815098
TINP1	LOC100133185	0.928320312581849
LOC644934	LOC644191	0.928119104491378
PSENEN	LOC100132652	0.928050161744117
PSENEN	LOC644686	0.927345970766379
SIGIRR	ZSWIM4	0.927156943350411
OR52N2	LOC100134420	0.926980338649424
PLIN	MGST1	0.926872261823085
OR52N2	TRIML1	0.926670257425758
C14orf174	LOC100133600	0.926451853904367
ITGA7	ACTRT1	0.926170878227151
TIGA1	NCRNA00219	0.925860034855133
LOC653635	STX10	0.925810256991818
LOC644604	LOC440595	0.925796570022606
LOC650646	RPS26P11	0.925084620990394
PRTN3	LOC100132652	0.924967456616296
DGCR6L	DGCR6	0.923773490235508
TREX1	MED1	0.923548611599204
PSENEN	SSX5	0.922987070684524
TRIML1	LOC727899	0.922966674693839
LOC642377	DPYSL5	0.922677245793056
PSENEN	LOC653034	0.922618728382822
NSA2	LOC100133185	0.922587008725035
COL8A2	STX10	0.922301276634016
LOC653720	SSX5	0.922246951383983
LOC727984	LOC729340	0.922032937117457
LOC653635	SIGIRR	0.921611952513209
TRIML1	LOC653073	0.921481941719674
LOC400061	LOC100132658	0.921306837151935
FTHL3	LOC729009	0.921179395247031
LOC653635	LOC653073	0.921153911847244
PRTN3	LOC653034	0.920909081552753
TRIML1	HSFYP1	0.920744525132337
PTPN7	LOC644686	0.920591274265401
STX10	DNA2	0.920154404961751
C6orf25	LOC100134420	0.920116896296304
ZNF576	C6orf25	0.920010368160177
LOC342934	ITGB1BP3	0.919509556180547
OR52N2	FGF23	0.91942412388062
S100A9	CSF3R	0.919422315287592
LOC644934	RPS26	0.918803072665367
RPS6KL1	SLC25A45	0.918357709939261
EEF1A1	LOC440595	0.917967336064401
LOC653635	DPYSL5	0.917879895761714
PSENEN	C6orf25	0.917846562936487
PLIN	CIDEC	0.917759924597714
LOC729340	LOC730255	0.917648279038698
LOC644931	LOC100132247	0.917230221234429
LOC440422	LOC339240	0.917092501247193
MSL3L1	MSL3	0.916911702862252
PRTN3	HSFYP1	0.916857251158211
SSX5	LOC100132652	0.916561575912408
LOC644330	TPM3	0.916265559021148
AKR1C4	AKR1C3	0.916190073544601
PTPN7	CALN1	0.915473995017058
ZNF364	RNF115	0.914644018095798
SLC25A45	LOC727899	0.914548220353769
HIST2H2AC	HIST2H2AA4	0.914538312111303
ACTG2	CSRP1	0.914143831247051
TRIML1	LOC100130623	0.91353340454838
CSF3R	FGR	0.913509805137127
LOC653635	SNX26	0.913393012169318
LOC442711	PSENEN	0.913262152146568
LOC388621	LOC645157	0.912522440828729
LOC653635	RPS6KL1	0.912500021278912
LOC100132761	LOC100133551	0.912149811123603
LOC642956	FABP5	0.911728228840711
FGF23	EPHA10	0.911177062336355
LOC731640	LOC388621	0.910740835670229
LOC649150	LOC440595	0.91069424973753
LCP1	ITGB2	0.910608405497841
LOC201140	DHRS7C	0.909882902054096
LOC441763	LOC100008588	0.909519497830177
PSENEN	SDC3	0.908039338954238
HYAL2	MYL3	0.907912002219142
FLJ43681	LOC642828	0.907841396587142
LOC653034	HSFYP1	0.907459638788835
LOC727899	C14orf174	0.907168907127172
TRIML1	EPHA10	0.906832119615059
TRIML1	AMAC1L3	0.906719394718939
TNFRSF10C	TRIML1	0.906306240312261
CALN1	LOC100133600	0.905841579504371
LOC654194	LOC100131905	0.90562449789308
CD79A	GPR175	0.905607380822692
POTEF	ACTB	0.905241911053852
LOC642828	LOC729340	0.905091451000629
NLRP8	LOC100132585	0.904741673197202
LOC654155	TRIML1	0.904205300611198
TNFRSF10C	ZNF576	0.903976655163621
LOC653635	KLHL35	0.903674739018401
ZNF576	EPHA10	0.903473361819767
SNURF	SNRPN	0.903362049107524
LOC442711	LOC653720	0.903191338269352
LCP1	RAC2	0.903045343253054
HBD	SNCA	0.902602389653594
RPS26	RPS26L	0.902547003910771
COL8A2	TRIML1	0.902493698481362
KLHL35	ZSWIM4	0.9024155761013
LOC90586	LOC255167	0.902094018060309
MUSTN1	LOC648605	0.901976319526937
LOC100129742	LOC642828	0.901970251338707
LOC653156	LOC100129685	0.901848138612831
RPS6KL1	EPHA8	0.901698568763927
LOC728903	LOC100129211	0.901661040419149
FAM39E	FAM39DP	0.901633683954966
LOC729978	LOC613037	0.901157198727592
LOC100133609	MARCH3	0.901123400769945
ACTRT1	CHD4	0.901007482815857
LOC100190938	LOC255167	0.900720945248199
LOC642828	LOC730255	0.900452601007752
ZNF576	AMAC1L3	0.900118819472564
USP49	NLRP8	0.900024650587963
CCBE1	FLJ36131	0.899917626431086
SDC3	LOC100134420	0.899891537433072
LOC653658	LOC642828	0.899882498240275
AMAC1L3	MED1	0.899750743969645
LOC100133516	LOC401098	0.899345994560362
FTHL8	LOC729009	0.899273878058818
LOC442711	LOC100134420	0.899162893151252
PPP1R14B	LOC729406	0.899114173400306
ZNF576	CNKSR1	0.89890599179192
MED1	MOSPD3	0.898887194327501
SIPA1L3	ACTRT1	0.898728315585249
LOC731640	LOC645157	0.898716887911326
HIST2H2AA4	HIST2H2AA3	0.898394349955344
LOC644934	RPS26L	0.898329593145659
CDC42BPB	INO80E	0.898058753773538
LOC644928	RPS26L	0.897935734091583
LOC388707	LOC401537	0.897748196532909
LCP1	WAS	0.897049583654994
IRX1	CALN1	0.896926169876464
FGF23	SLC30A3	0.896826254715062
LOC90586	LOC100190938	0.896365576145602
TRIML1	MOSPD3	0.896258155259422
LOC400963	LOC100130980	0.896211367920813
LOC648249	LOC401537	0.896129732389787
TRIML1	ZNF74	0.896121532261381
COL8A2	RAMP2	0.895901646999129
SCD	FASN	0.895883221215383
LOC653720	LOC654155	0.895827752349349
LOC729978	LOC23117	0.89551979726611
SMTNL1	FLJ35429	0.895470014540821
LOC653034	ZNF74	0.895390493243741
CCDC125	LOC100129502	0.895317621230365
LOC100134420	LOC100134426	0.895161450773985
CCBE1	LOC100132585	0.895001751717112
LOC649946	LOC728484	0.894962060093845
LOC388076	LOC642828	0.894674863842828
CNKSR1	LOC100134420	0.894522257561736
LOC728809	ZNF14	0.894430902449886
NLRP8	CCBE1	0.894337590949682
LYPD3	SIGIRR	0.893868728671754
SNX26	TRIML1	0.893660487913434
LOC388532	LOC731640	0.89336371268212
LOC389223	EEF1A1	0.893360777945038
LOC727984	LOC730255	0.893207313900994
CD79A	LOC642377	0.893206822262623
LOC100133551	LOC100134654	0.893184074706464
AQP9	CSF3R	0.893160541272534
CIDEA	CIDEC	0.892821669217413
LOC641848	LOC100134504	0.89276973581815
NLRP8	LOC401098	0.892729356623319
RPS28	FLJ43681	0.892638598392228
PPIAL4A	LOC439953	0.892465583391058
CCDC125	LOC255167	0.892441776940339
LOC728244	LOC391370	0.8924085287803
KIAA1751	LOC100132391	0.892107808217732
TRIML1	C14orf174	0.891920872021309
LOC648470	LOC643733	0.891721381053812
LOC100132585	LOC389765	0.891263357219619
FLJ20699	TTC38	0.891158158366681
NLRP8	FLJ36131	0.891105674352847
MT1A	MTE	0.890883962001001
LOC100130707	LOC100132717	0.890794597850883
LOC653720	LOC653270	0.890764579318131
TRIML1	OR8G2	0.890565891264863
LOC728888	LOC440353	0.890479714346686
AHSP	HBD	0.89021498439353
CHD4	NOC4L	0.890065234413752
RAC2	ITGB2	0.889964288464806
NLRP8	DMC1	0.88996302126142
FLJ43681	LOC100131205	0.889743099766673
LOC727899	LOC100133600	0.889516313297735
C9orf25	CALN1	0.889486584743577
LOC646347	SMS	0.889464027779176
LOC100132391	EID2B	0.889427549082406
LOC653073	LOC646508	0.889320461201303
LOC728492	SERF1B	0.889241685988076
LOC644191	RPS26L	0.889207301270709
LOC100128098	LOC401098	0.888779182847845
LOC23117	LOC613037	0.8887472087737
LOC100130623	EPHA10	0.888735966764423
LOC388076	LOC729340	0.888675863314437
PSENEN	C20orf62	0.888534489006878
LOC646508	MOSPD3	0.888490301317782
TRIML1	LOC388458	0.888412121720727
STX10	RAMP2	0.888312920979313
NLRP8	C2orf69	0.888302900098339
LOC653720	TGM3	0.888174548706746
LOC646508	CLK2	0.888146057813344
OR8G2	HSFYP1	0.887895170656301
LOC653635	CLK2	0.887873911233089
CSRP1	MYL9	0.887857132186242
FIBCD1	SLC25A45	0.887712135600966
LOC728244	LOC338870	0.887586256687147
LOC100129742	LOC100131205	0.887494597744848
FLJ43681	LOC100129028	0.887451459905257
AKR1C3	AKR1C2	0.887171616012131
LOC653034	C20orf62	0.887166097085627
FLJ43681	LOC100129742	0.887049885446158
RERGL	MYH11	0.887012331259569
ZNF74	HSFYP1	0.886878919533369
PTPLAD2	ZNF223	0.886497100095295
ATP1A3	TRIML1	0.886451118115369
PSENEN	TGM3	0.886348366925352
PSENEN	LOC100134426	0.886198067718058
LOC642828	LOC727984	0.886173255820758
PRTN3	OR8G2	0.886171413456826
NLRP8	SPTLC1	0.886153886231701
TRIML1	C9orf25	0.885457361905366
FLJ36131	LOC100132391	0.885435634545377
LOC652324	ANAPC1	0.885167685996894
LOC100190938	EID2B	0.885121588923916
LOC389223	LOC440595	0.884808830625915
SHROOM4	ZNF69	0.884501000780335
VIL2	EZR	0.884414275892943
NLRP8	ZNF738	0.884304719991686
TRIML1	C20orf62	0.884205855877198
LOC388458	MED1	0.88419322668858
USP49	SPTLC1	0.88415172726681
SNX26	LOC653073	0.883854291887732
LOC100130070	LOC100132291	0.883821460853596
CCBE1	LOC100129502	0.883795907044449
FAM175A	LOC401098	0.883752990232319
KCNE1L	LOC339240	0.883752560855367
LOC653635	FIBCD1	0.883647915116529
SHROOM4	FAM63A	0.883391958531694
ATP1A3	LOC100134420	0.883380150221109
C14orf85	EID2B	0.883372134017019
LOC100131787	LOC100130070	0.88336586141218
MYH11	TAGLN	0.883040619272626
NLRP8	ZNF14	0.882995419988141
TUBB1	PPBP	0.882974587626669
PSENEN	LOC100130808	0.882873531953893
LOC100132585	LOC401098	0.882817626313784
PGAM2	PGAM4	0.88270626446679
LOC100131205	LOC100131672	0.882693432187465
LOC645688	LOC729742	0.882663004609075
PSENEN	ARF4	0.882661808655751
FLJ36131	FAM175A	0.882568031531226
LOC391370	LOC338870	0.882450682615544
CSF3R	LTB	0.882269021539747
BMS1P5	LOC100129362	0.882164581809792
TRIML1	LOC100130808	0.88212317311075
SDC3	LOC100134426	0.882035348377102
CHD3	ZNF197	0.88201588540002
CALN1	UBE2W	0.881934737810526
DMC1	LOC645452	0.881928740596878
CCBE1	LOC389765	0.881877329139445
LOC100130070	LOC100130775	0.881804358982057
LOC645715	LOC728672	0.881725323044539
LOC653635	LOC652045	0.881502084293806
LOC728635	DHRS4L2	0.88142160148148
LOC652045	DNA2	0.881226146243728
CBX1	LOC645251	0.881053007430225
FLJ36131	LOC100128098	0.881029220851728
FAM175A	CCDC125	0.880961074227849
LOC650646	RPS26L	0.880721644214976
TNFSF15	TRIM13	0.88072117082305
LOC100131971	LOC644191	0.880628012861738
CHD3	LOC342934	0.880602841462996
ALAS2	SNCA	0.880539723532582
NRGN	PPBP	0.880534058365373
IFI44L	IFI44	0.880449769534272
LOC649150	EEF1A1	0.880363477732
LOC730313	LOC100190938	0.880356124924909
LOC388076	LOC730255	0.880279876294421
CSRP1	MYLK	0.880239951855365
DUXAP3	LOC90586	0.880115867924628
FGF23	OR2T11	0.879911052837258
TP73L	TP63	0.879906129146147
SHROOM4	LOC100128510	0.879758756113195
KLHL35	SIGIRR	0.879687369633766
GPR175	CLK2	0.879608594131408
LOC729704	LOC339240	0.879562025860588
LOC729208	LOC100131205	0.879468211306647
ZNF650	UBR3	0.879350974151221
LOC654155	LOC100134420	0.879255029552342
LOC100129211	ZNF14	0.878960899347869
PLIN	CIDEA	0.878946471831417
COL8A2	DNA2	0.878849463909605
KIAA1751	LOC255167	0.878666242741589
LOC644686	LOC100130808	0.87866295232066
LCP1	CSF3R	0.878632915843592
KIAA1751	FAM175A	0.878291391271635
TRIML1	SLC30A3	0.878258939426639
ACTG2	MYL9	0.878162068988419
LOC100132658	LOC100133185	0.878104649447619
IRX1	C14orf174	0.87802743852151
LOC730313	EID2B	0.87794552739372
LOC100129502	LOC389765	0.877652735514734
CDC42BPB	GRINA	0.877550816455233
LOC730313	LOC100132391	0.877332173318361
LOC100134504	LOC100129742	0.87723453304799
LOC100129502	FAM73A	0.877209733399417
NLRP8	LOC100128098	0.87701372983353
CCDC125	LOC389765	0.876961505395254
CDC42BPB	TNRC6A	0.876912055062462
RGS2	CSF3R	0.876825270785214
NLRP8	LOC100128084	0.876811804434675
LOC728672	EEF1AL7	0.876782785296093
C14orf85	KIAA1751	0.876702284564094
LOC728888	LOC100132247	0.876582312666506
HSPB1	HSPBL2	0.876464927457462
FAM175A	LOC100128510	0.876417767885367
CD79A	LOC646508	0.876409564733114
NLRP8	MCART1	0.876403206879098
SSX5	LOC653270	0.876385290702725
FAM175A	LOC100132585	0.876296935652572
KIAA1751	FLJ36131	0.875858498402798
LCP1	FGR	0.875826313992805
LOC644934	LOC100131971	0.875749175043041
CCDC125	DTWD2	0.875725041566255
LOC100132291	LOC642828	0.875634352284614
LOC645157	LOC100131672	0.87554703347398
KIAA1751	DEM1	0.875530117593306
LOC653720	ARF4	0.875419972618817
LOC90586	CCDC125	0.875342433332701
RNU6-1	RNU6-15	0.875270915732319
LOC388076	FLJ43681	0.875195243005898
EPHA8	CHD4	0.874854453049044
FLJ43681	LOC729340	0.874592874506432
AHSP	SNCA	0.874432921690146
FGF23	CNKSR1	0.874417935214496
LOC90586	FLJ36131	0.874295395636607
SIPA1L3	NOC4L	0.874262931030717
LOC388621	LOC100131205	0.874100207757889
NLRP8	OCIAD1	0.874047428841688
FCHSD2	SLITRK4	0.873755944939049
LOC388532	LOC645157	0.873728862589477
RPS28	LOC100129028	0.873711559405203
EID2B	LOC255167	0.873585181923402
LOC653720	LOC723805	0.873561530771844
FLJ43681	LOC100132291	0.873470983733742
SLC25A39	SNCA	0.873445327572592
LOC653270	LOC100132652	0.873350298605664
OCIAD1	SPTLC1	0.873324724422913
MGST1	CIDEA	0.873318870069195
LOC650909	LOC100133551	0.873248384298609
NRGN	TUBB1	0.873218764323343
FTHL8	FTHL3	0.873173779208047
CALN1	C20orf55	0.873159022133159
LOC642828	LOC100131205	0.872889918855368
LOC100133565	LOC100008588	0.872756949692992
NLRP8	LOC645452	0.872596493326325
LOC100132585	CCDC125	0.872505123745276
FLJ43681	LOC729208	0.872476858347668
LOC388524	LOC653162	0.872462869936062
AQP9	S100A8	0.872320681921692
FAM175A	LOC255167	0.872243378048398
LOC641768	LOC100131971	0.871707271826576
LOC653773	LOC651202	0.871600400867975
DUXAP3	LOC255167	0.871475414968379
DUXAP3	LOC100190938	0.871450707297701
FAM175A	LOC100128098	0.871362949820105
LOC100134504	LOC642828	0.871300100689681
MYL9	MYLK	0.871198389470536
LTB	IL7R	0.871178033980176
FIBCD1	MED1	0.871164023108512
LOC653658	FLJ43681	0.871150047113475
LOC651202	LOC100134504	0.871088128404964
LOC644934	LOC644928	0.870967283531235
FLJ44124	C2orf69	0.870851530660521
KPNA4	LOC100131336	0.870848949886856
NLRP8	SULT1A1	0.870817474610417
LOC100129211	LOC401098	0.870684532912124
SDC3	C6orf25	0.870654416018734
DUSP19	SHROOM4	0.870625730164623
WAS	CSF3R	0.870514393242366
LOC644931	LOC440353	0.870504344585635
RPL21	LOC653079	0.870464088661734
LOC100129650	LOC646753	0.870213852563662
LOC644322	LOC653458	0.870130262798468
DTWD2	LOC255167	0.870126214314218
LOC100132391	LOC100129362	0.870095095854623
LYPD3	LOC652045	0.869987365210775
LOC649076	LOC653162	0.869837580811565
BMS1P5	EID2B	0.869778694976707
RNF220	FRS3	0.869711386526565
ZNF577	TRIM13	0.869614429611191
HSPC268	QRFPR	0.869545975498568
OR52N2	SLC30A3	0.869491133499526
TUBB1	SEPT5	0.869488878357906
LOC649150	LOC644604	0.869309644067537
LOC641819	CSNK2A1	0.868914799972278
LCP1	LYN	0.868636770226471
LOC100133823	LOC646753	0.868506819104913
ACTG2	MYLK	0.868448706206266
TRIML1	EIF4EBP2	0.868346575527528
LOC441377	LOC100131971	0.868277951352004
LOC100131787	LOC100134504	0.868245762194906
HIST2H2AC	HIST2H2AA3	0.868076685544658
IRX1	LOC100133600	0.867979095467632
SIPA1L3	CHD4	0.86784218236757
FLJ36131	LOC100129502	0.8677396772948
AGPAT1	LOC407835	0.867731773637441
LOC651202	LOC100129742	0.867567387379509
SHROOM4	ZNF577	0.867391479197787
LOC100128098	ZNF14	0.867293320910758
LOC645452	OCIAD1	0.86714185527232
MAGT1	DEM1	0.867109190261177
LOC100128098	YRDC	0.867068658831698
FAM175A	TRIM13	0.867058396856402
NLRP8	LOC100131718	0.866788650935537
SHROOM4	TRIM13	0.866686007136006
LOC100128084	LOC100128098	0.866613659268432
LOC645979	LOC100131971	0.866597715175114
LOC651202	FLJ43681	0.866558676686797
LOC100129028	LOC642828	0.866483018964191
INDO	IDO1	0.866476879773071
TRIML1	OR2T11	0.866390724904175
LOC100129362	EID2B	0.866346128397118
TDRD1	TRIM13	0.866258001552637
LOC645157	LOC100131205	0.866253971714511
KIAA1751	EID2B	0.866139455939313
ACPT	NOC4L	0.866070993580275
LOC728484	LOC100134504	0.866054178344109
LOC100128084	SPTLC1	0.865985445521077
LOC653773	FLJ43681	0.865582885496587
LOC729340	LOC100131205	0.865562541955313
TRIML1	UBE2W	0.865531469233913
RASA4	LOC652668	0.865177044182597
LOC440422	LOC729704	0.865141112602817
NLRP8	LOC100133516	0.865116780254123
NLRP8	LOC100131989	0.8651070413129
CALD1	MYLK	0.864996061737462
DEM1	LOC255167	0.864843701563807
LOC400963	LOC148430	0.864613507130571
LOC645715	LOC389223	0.864597701514744
C14orf85	LOC100129362	0.864579728190642
NLRP8	SYAP1	0.8645746051408
LOC220433	LOC100134504	0.864454759524728
C20orf55	LOC727899	0.864129854310586
LOC644928	LOC100131971	0.864076070084148
TRIML1	RAMP2	0.864065566287446
LRRC37B2	LOC401098	0.864007442466659
LOC648249	LOC387867	0.863976006021763
TNFSF15	SHROOM4	0.863896617349967
LOC100129211	LOC100133516	0.863893563477382
C2orf69	MCART1	0.86380238025091
LOC90586	DTWD2	0.863724509480878
LOC645452	MCART1	0.863719194779127
LOC100128288	LOC100129362	0.86364273509289
AQP9	S100A9	0.863582016292874
HYAL2	TMEM190	0.863567426028792
FTHL8	FTHL12	0.863522462582141
LOC641848	LOC100129742	0.863477380501623
C20orf55	SLC25A45	0.863475284230029
C10orf71	LOC100130757	0.863412069616665
LOC646527	LOC100131672	0.863354800901225
LOC388532	LOC388621	0.86299892680484
TNFSF15	ZNF577	0.862967070074159
CDKN2AIPNL	LOC728809	0.86292925770933
LOC100128084	ZNF14	0.862865060382563
LCP1	LTB	0.862861382544731
LOC100129211	LOC100128098	0.862824127884214
LOC100133600	LOC100133478	0.862778929309682
LOC651202	LOC100132291	0.862767654363382
LOC407835	HMGA1	0.86263385023448
LOC648852	FLJ36131	0.862569166302464
MFAP5	FSTL1	0.862523382131087
SHROOM4	LOC100129269	0.862428722830599
LOC100129269	LOC100128510	0.862399029835486
LOC729985	LOC646836	0.862299073178228
FLJ21839	ZNF197	0.862136267151333
CDC42BPB	LOC407835	0.862112640008785
FAM63A	ZNF69	0.861997997994238
KLHL28	TRIM13	0.861931451637902
KIAA1751	LOC100129362	0.861917251567405
CSRP1	TAGLN	0.861746491849524
CCBE1	DDX51	0.861704720599967
TNFRSF10C	AMAC1L3	0.861692609172114
RNF220	CCDC21	0.861656973403421
LOC646942	LOC730187	0.861573480317572
PCOLCE2	FSTL1	0.861445280010913
LOC100132547	LOC100134504	0.861435854326624
LOC220433	LOC642828	0.861424212738229
LOC388524	LOC649076	0.861403457590228
LOC653720	EFNA4	0.861197005495349
USP49	ZNF738	0.861182990575997
PTPN7	C9orf25	0.861134825676713
HBQ1	SLC25A39	0.861129621787098
LOC90586	LOC100129502	0.861125356757083
INO80E	GRINA	0.861086770885818
FLJ36131	FAM73A	0.861083631813707
LOC90586	FAM73A	0.86086968731877
NLRP8	LOC728809	0.860860154441019
CHD3	ITGB1BP3	0.86074403164888
EIF4EBP2	MED1	0.860725995956842
INO80E	TNRC6A	0.860628701757546
TUBB1	RGS18	0.860572502815786
CDC42BPB	SSBP3	0.86056392473452
ITGA7	CSNK2A1	0.860554324087455
LOC644928	LOC644191	0.860376671058464
LTB	FGR	0.860111842600614
LOC100130070	LOC100131572	0.86009453367808
KLHL28	LOC100128510	0.859953975509217
LOC400061	LOC100133185	0.859771846764315
INO80E	FAM100A	0.859500506148966
DEM1	EID2B	0.859475462908024
PTPLAD2	NLRP8	0.859437411593952
DUSP19	ZNF69	0.859322088266002
LOC100128288	BMS1P5	0.859188441411377
LOC728484	LOC642828	0.859180489404408
NLRP8	TMEM106A	0.859114159171249
NLRP8	LRRC37B2	0.858835941599706
LOC100130980	LOC148430	0.858824110977799
LOC100128510	TRIM13	0.85875699669862
DEM1	PLDN	0.85863489531635
TRMT5	HMGN2	0.858542162043641
LOC648852	CCBE1	0.858496115902004
LOC401098	YRDC	0.858487011587835
LOC100129742	LOC645157	0.858421330809716
GRINA	TNRC6A	0.858398359079377
RPA1	LOC100132299	0.858202901471619
S100A8	WAS	0.858018380848623
LRAP	ZMAT3	0.857908328134714
LOC730534	TRMT5	0.857601854495259
ZNF738	LOC645452	0.857588487925782
LOC100128510	ZNF69	0.857572911388163
LOC100128098	LOC100128510	0.857554068984155
LOC388621	LOC100129742	0.857486177037245
NFE2	CSF3R	0.857463898159445
ANXA2	S100A10	0.857284669073042
LOC148430	LOC441013	0.857159838630129
ACTG2	TAGLN	0.857132830610822
ANXA1	S100A10	0.857126377956538
LOC441377	LOC728823	0.857071906283139
CIDEC	PTPRF	0.857015071423216
LOC728903	ZNF14	0.856754413121766
LOC100129742	LOC729208	0.8567539882663
GPC6	C14orf174	0.856635676243459
TGOLN2	RTN2	0.856581541750212
LOC100128098	SPTLC1	0.85653774327476
LOC648249	LOC388707	0.856526332263899
LOC653658	LOC100132291	0.856469896658393
BMS1P5	LOC100132391	0.856429826228338
LOC729208	LOC100131672	0.856404458769082
LOC645979	LOC728823	0.856374721726295
LOC728937	RPS26L	0.856372974983016
C2orf69	LOC645452	0.85635089293645
LOC731640	LOC100131205	0.856349840516601
ZNF738	SPTLC1	0.856292730518496
LOC650646	LOC728937	0.856239251738285
LOC100127975	LOC100129502	0.856145864591488
LOC641848	LOC651202	0.856145562792537
PSENEN	LOC723805	0.856118566209814
SPTBN2	CKMT2	0.856027005042873
LOC220433	LOC100129742	0.856022454099006
LOC728672	LOC389223	0.855970496708809
RPS28	LOC642828	0.855795846192742
RBMX	LOC100131735	0.85578663271188
GDPD4	CALN1	0.855750292618632
VMD2L3	BEST3	0.855660959036546
LCP1	PRKCB1	0.855601622953444
SSX5	ARF4	0.855559843096575
DUSP19	GRIPAP1	0.855498610771649
GRIPAP1	ZNF69	0.855497520173065
